route_id,service_id,trip_id,direction_id,block_id,shape_id
383,休日_240411,f1cd3b6e87f6cdcaa7a9d2066e784de8,,,shapes_383_1
383,休日_240411,15498840fc108500621e5785bdfce8d7,,,shapes_383_1
383,休日_240411,a6a179e71a940fd7cb2d0f9400b1f6ba,,,shapes_383_1
383,休日_240411,33ff56db1444b9d9c9aa071726ee1885,,,shapes_383_1
383,休日_240411,ebe14efd1c2c7160e85b4230fe23e257,,,shapes_383_1
383,休日_240411,fe9365e7240a4d6306bd55b57e14495f,,,shapes_383_1
383,休日_240411,198124f17758500ec9d3e0c00b532b98,,,shapes_383_1
383,休日_240411,670903e47342d843e94668573fb62200,,,shapes_383_1
383,休日_240411,f3f4798d1ccba5acd55373c95920c4db,,,shapes_383_1
383,休日_240411,43074595912d8946ae64851c99f4ec1d,,,shapes_383_1
383,休日_240411,b06d37bf6b54c3dcc196dbcdd9ec18d8,,,shapes_383_1
383,休日_240411,b2d7e3f275eba54bd9aad009ce9d2a15,,,shapes_383_1
383,休日_240411,43ca1ad61a9ada569c659421b8949335,,,shapes_383_1
383,休日_240411,1d63ce4f9a08772a5491cd5ad1d82896,,,shapes_383_1
383,休日_240411,3a0e1e6a84f4f124e87fd32a90c3cfd9,,,shapes_383_1
383,休日_240411,5dc01c87cda846f10fdea8ec192aaef9,,,shapes_383_1
383,休日_240411,8054094f1a48c64e63092b0190e52d4e,,,shapes_383_1
383,休日_240411,66bd01cde92be61d17abfbd3d83e453f,,,shapes_383_1
383,休日_240411,b7b879fdabadfaf8bbeb163b58b19782,,,shapes_383_1
383,休日_240411,38eba7d0ba246833648df67661eb68ff,,,shapes_383_1
383,休日_240411,0696e902be3f9d77b452d543b84dd7b0,,,shapes_383_1
383,休日_240411,5f9dff767355e26df68e668df59511b9,,,shapes_383_1
383,休日_240411,e9770cbd3d966fcc53d8d398f19e919d,,,shapes_383_1
383,休日_240411,40d25ee93a93a4aab66b8c1e36181df6,,,shapes_383_1
383,休日_240411,515702d483e28aa8fb7860539ba0aa27,,,shapes_383_1
383,休日_240411,8b8ad788b9126b38a8035243c18f97ea,,,shapes_383_1
383,休日_240411,8fba536b608ad5c9ce40942ffb5f2b84,,,shapes_383_1
383,休日_240411,a4a6c0282dc97a7ab85fb7791a8ca1f8,,,shapes_383_1
383,休日_240411,67398f98fe2082fadbe1b252a077dc84,,,shapes_383_1
383,休日_240411,c8caca2939574fc5b8da8122ffe3c682,,,shapes_383_1
383,休日_240411,7b582bafb1c35c056b4943998701d5b7,,,shapes_383_1
383,休日_240411,3863d8abc7035220b4b1364bf3add530,,,shapes_383_1
383,休日_240411,6962302d8d7e0cc70bfae14d4aaa8e73,,,shapes_383_1
383,休日_240411,dbe90262f35cb0090e85897b202dd9cd,,,shapes_383_1
383,休日_240411,a06b5fb219cb4a3ad1398780e2b93214,,,shapes_383_1
383,休日_240411,2526945857f23bbb83f192af9c6622a9,,,shapes_383_1
383,休日_240411,0e5fbd311a84ae7ad06f10707e7c754e,,,shapes_383_1
383,休日_240411,2859f301d03fb3a671313551a5ee762d,,,shapes_383_1
383,休日_240411,51f7ed05e1726ed2f73dd1b4e9768fb6,,,shapes_383_1
383,休日_240411,2727fb120ae49f4650246a3d78a95c2b,,,shapes_383_1
383,休日_240411,365a1881a79e6dca5f1e8316b0d8b4bc,,,shapes_383_1
383,休日_240411,96756612fc805bef3259d746edc1530b,,,shapes_383_1
